id,Rings
127276,10.13
127277,9.28
127278,9.72
127279,7.47
127280,9.86
127281,11.06
127282,11.17
127283,11.1
127284,15.67
127285,9.4
127286,8.34
127287,8.97
127288,8.51
127289,16.57
127290,8.83
127291,11.59
127292,10.94
127293,9.99
127294,9.3
127295,9.43
127296,6.23
127297,9.0
127298,11.01
127299,6.07
127300,8.43
127301,13.79
127302,11.47
127303,11.12
127304,12.61
127305,9.04
127306,10.62
127307,8.8
127308,6.18
127309,10.79
127310,7.39
127311,4.54
127312,13.82
127313,9.18
127314,10.32
127315,5.2
127316,5.96
127317,14.54
127318,8.82
127319,10.99
127320,16.12
127321,8.25
127322,8.74
127323,6.4
127324,4.6
127325,5.08
127326,6.48
127327,8.37
127328,10.85
127329,9.13
127330,11.78
127331,12.15
127332,8.72
127333,13.71
127334,8.94
127335,7.14
127336,9.8
127337,8.06
127338,9.44
127339,7.98
127340,9.04
127341,7.6
127342,7.85
127343,10.18
127344,8.35
127345,9.48
127346,8.97
127347,5.42
127348,13.3
127349,8.62
127350,6.28
127351,9.52
127352,12.84
127353,13.66
127354,9.66
127355,11.79
127356,10.95
127357,10.17
127358,8.53
127359,10.96
127360,10.36
127361,10.29
127362,11.4
127363,6.18
127364,12.82
127365,11.72
127366,11.31
127367,9.34
127368,9.02
127369,11.58
127370,11.17
127371,12.96
127372,12.89
127373,7.62
127374,11.05
127375,11.3
127376,8.03
127377,6.25
127378,13.53
127379,7.38
127380,11.24
127381,15.38
127382,9.05
127383,12.43
127384,11.45
127385,7.99
127386,15.67
127387,7.76
127388,5.63
127389,13.33
127390,8.63
127391,9.4
127392,8.33
127393,5.26
127394,17.02
127395,10.19
127396,11.64
127397,11.31
127398,15.73
127399,8.34
127400,13.75
127401,7.41
127402,12.58
127403,9.28
127404,9.2
127405,9.95
127406,8.54
127407,4.27
127408,10.41
127409,9.66
127410,9.77
127411,8.78
127412,9.71
127413,8.74
127414,9.95
127415,8.63
127416,11.09
127417,9.2
127418,12.32
127419,14.56
127420,4.09
127421,11.32
127422,9.46
127423,14.1
127424,9.73
127425,9.57
127426,9.6
127427,8.58
127428,11.32
127429,11.63
127430,5.14
127431,10.13
127432,9.05
127433,8.38
127434,8.42
127435,11.19
127436,7.79
127437,10.24
127438,13.41
127439,10.19
127440,8.43
127441,5.03
127442,4.72
127443,13.69
127444,17.14
127445,10.86
127446,10.37
127447,11.06
127448,11.51
127449,8.49
127450,9.14
127451,8.62
127452,7.72
127453,9.47
127454,7.55
127455,7.8
127456,19.17
127457,12.59
127458,17.84
127459,9.46
127460,8.66
127461,6.69
127462,5.86
127463,6.5
127464,14.26
127465,12.74
127466,4.25
127467,10.91
127468,9.7
127469,10.86
127470,16.58
127471,7.39
127472,9.44
127473,7.61
127474,9.36
127475,11.22
127476,4.75
127477,13.28
127478,11.71
127479,16.98
127480,11.28
127481,6.47
127482,11.75
127483,9.74
127484,9.88
127485,12.76
127486,11.18
127487,9.25
127488,9.55
127489,13.06
127490,8.16
127491,10.27
127492,10.29
127493,9.28
127494,8.41
127495,16.57
127496,8.88
127497,8.62
127498,7.12
127499,8.51
127500,13.22
127501,11.54
127502,10.66
127503,12.89
127504,7.88
127505,9.88
127506,7.0
127507,15.85
127508,10.95
127509,7.89
127510,6.22
127511,7.84
127512,10.8
127513,10.99
127514,10.72
127515,12.85
127516,10.58
127517,13.55
127518,7.38
127519,5.8
127520,8.94
127521,7.7
127522,6.73
127523,7.89
127524,11.62
127525,5.0
127526,9.86
127527,11.04
127528,14.4
127529,9.91
127530,9.74
127531,9.42
127532,17.75
127533,7.72
127534,8.86
127535,7.8
127536,10.97
127537,7.65
127538,7.18
127539,7.39
127540,9.41
127541,10.51
127542,9.57
127543,10.54
127544,13.35
127545,14.46
127546,6.16
127547,9.13
127548,14.11
127549,10.87
127550,7.22
127551,10.63
127552,11.0
127553,4.91
127554,9.1
127555,10.7
127556,11.75
127557,10.14
127558,10.14
127559,9.23
127560,12.31
127561,7.15
127562,16.27
127563,12.26
127564,7.39
127565,8.68
127566,8.68
127567,8.03
127568,10.16
127569,18.26
127570,17.48
127571,6.71
127572,14.65
127573,6.79
127574,8.52
127575,14.62
127576,12.34
127577,8.58
127578,8.82
127579,7.56
127580,8.28
127581,11.93
127582,8.78
127583,12.01
127584,8.51
127585,11.29
127586,7.39
127587,10.87
127588,9.08
127589,10.56
127590,7.6
127591,6.27
127592,5.78
127593,15.48
127594,9.46
127595,5.43
127596,14.72
127597,11.05
127598,8.62
127599,4.52
127600,10.99
127601,11.22
127602,5.13
127603,9.28
127604,7.76
127605,12.33
127606,9.17
127607,10.86
127608,5.81
127609,4.85
127610,10.18
127611,9.15
127612,8.87
127613,6.88
127614,14.82
127615,5.7
127616,11.79
127617,12.42
127618,11.06
127619,8.26
127620,10.81
127621,11.48
127622,9.29
127623,11.04
127624,8.43
127625,8.36
127626,10.45
127627,3.87
127628,7.13
127629,11.34
127630,13.69
127631,9.3
127632,7.88
127633,10.95
127634,7.41
127635,12.86
127636,9.46
127637,9.4
127638,12.95
127639,10.56
127640,10.35
127641,13.12
127642,11.38
127643,16.38
127644,7.11
127645,4.51
127646,9.27
127647,5.76
127648,8.83
127649,11.09
127650,10.07
127651,10.38
127652,14.89
127653,5.7
127654,10.6
127655,18.11
127656,10.66
127657,6.69
127658,13.88
127659,10.09
127660,8.94
127661,6.34
127662,14.89
127663,15.07
127664,8.96
127665,9.12
127666,9.27
127667,8.6
127668,5.62
127669,10.77
127670,14.93
127671,11.36
127672,8.88
127673,12.36
127674,7.75
127675,12.41
127676,12.56
127677,8.5
127678,12.63
127679,9.73
127680,14.11
127681,3.68
127682,3.72
127683,7.55
127684,11.85
127685,16.37
127686,17.59
127687,9.76
127688,9.33
127689,12.45
127690,10.01
127691,5.75
127692,10.27
127693,6.33
127694,9.9
127695,8.65
127696,10.28
127697,11.27
127698,7.19
127699,7.15
127700,9.68
127701,6.08
127702,6.58
127703,8.65
127704,5.04
127705,4.72
127706,8.01
127707,12.36
127708,7.27
127709,9.58
127710,7.5
127711,10.35
127712,11.83
127713,10.57
127714,12.92
127715,10.82
127716,9.94
127717,8.3
127718,7.95
127719,11.66
127720,7.97
127721,8.33
127722,9.68
127723,10.05
127724,4.4
127725,8.63
127726,10.42
127727,11.07
127728,9.34
127729,8.68
127730,6.55
127731,6.97
127732,12.89
127733,8.53
127734,8.89
127735,9.87
127736,7.29
127737,11.4
127738,7.95
127739,8.62
127740,8.83
127741,12.75
127742,9.57
127743,9.62
127744,7.4
127745,6.26
127746,11.95
127747,9.13
127748,8.36
127749,9.24
127750,11.54
127751,9.48
127752,6.8
127753,10.98
127754,10.92
127755,5.0
127756,9.58
127757,8.95
127758,4.48
127759,7.75
127760,9.99
127761,10.11
127762,10.01
127763,11.11
127764,11.53
127765,10.37
127766,15.93
127767,7.62
127768,10.83
127769,6.46
127770,6.98
127771,6.94
127772,10.25
127773,10.19
127774,6.87
127775,10.32
127776,10.45
127777,10.57
127778,12.05
127779,10.45
127780,7.08
127781,7.45
127782,8.46
127783,9.72
127784,6.3
127785,6.28
127786,9.42
127787,9.34
127788,13.72
127789,6.69
127790,7.1
127791,16.81
127792,10.06
127793,10.04
127794,8.33
127795,8.03
127796,9.86
127797,8.39
127798,10.95
127799,10.26
127800,8.75
127801,7.78
127802,8.16
127803,10.42
127804,6.38
127805,7.73
127806,8.21
127807,9.89
127808,6.78
127809,14.53
127810,13.88
127811,11.25
127812,5.15
127813,14.34
127814,8.79
127815,9.27
127816,9.97
127817,11.06
127818,9.23
127819,11.37
127820,8.8
127821,12.75
127822,13.7
127823,11.72
127824,6.6
127825,10.0
127826,8.84
127827,12.93
127828,10.48
127829,10.18
127830,8.27
127831,6.92
127832,12.68
127833,9.77
127834,8.39
127835,7.29
127836,13.56
127837,7.2
127838,7.62
127839,9.2
127840,9.2
127841,4.71
127842,11.89
127843,9.96
127844,10.33
127845,9.9
127846,10.93
127847,5.85
127848,9.84
127849,9.48
127850,7.26
127851,9.89
127852,13.47
127853,11.26
127854,5.64
127855,7.45
127856,6.4
127857,10.44
127858,5.67
127859,7.16
127860,11.24
127861,10.87
127862,8.04
127863,11.06
127864,10.41
127865,11.68
127866,9.31
127867,9.93
127868,8.63
127869,8.92
127870,9.2
127871,11.65
127872,4.45
127873,9.26
127874,9.03
127875,9.45
127876,13.23
127877,6.35
127878,7.7
127879,10.77
127880,11.42
127881,8.64
127882,11.43
127883,10.6
127884,14.56
127885,10.13
127886,15.49
127887,7.79
127888,15.48
127889,4.94
127890,6.25
127891,15.92
127892,7.42
127893,4.52
127894,7.45
127895,7.41
127896,7.41
127897,14.28
127898,5.17
127899,9.19
127900,9.48
127901,8.4
127902,9.45
127903,5.8
127904,5.84
127905,9.29
127906,16.83
127907,9.49
127908,10.69
127909,10.01
127910,10.0
127911,12.81
127912,8.14
127913,12.7
127914,12.58
127915,8.67
127916,18.23
127917,8.61
127918,16.23
127919,13.06
127920,9.56
127921,16.36
127922,10.68
127923,9.02
127924,10.2
127925,11.27
127926,8.26
127927,9.26
127928,10.36
127929,7.43
127930,12.75
127931,9.67
127932,9.56
127933,11.35
127934,8.35
127935,7.37
127936,14.56
127937,8.9
127938,4.53
127939,10.58
127940,9.22
127941,8.52
127942,9.29
127943,10.11
127944,9.13
127945,11.8
127946,12.06
127947,13.09
127948,12.04
127949,13.1
127950,11.23
127951,6.53
127952,18.66
127953,7.33
127954,10.79
127955,5.49
127956,9.49
127957,10.41
127958,8.7
127959,14.37
127960,9.78
127961,11.16
127962,8.59
127963,16.39
127964,10.4
127965,7.38
127966,11.36
127967,11.41
127968,15.52
127969,18.21
127970,10.67
127971,8.4
127972,8.0
127973,8.33
127974,7.2
127975,11.98
127976,8.13
127977,10.55
127978,10.94
127979,5.54
127980,7.68
127981,9.23
127982,7.81
127983,7.3
127984,7.65
127985,7.88
127986,8.52
127987,6.98
127988,7.12
127989,11.11
127990,12.07
127991,7.71
127992,10.06
127993,11.64
127994,8.94
127995,10.61
127996,7.17
127997,10.15
127998,11.48
127999,16.12
128000,10.85
128001,13.73
128002,10.59
128003,8.98
128004,12.77
128005,4.43
128006,7.4
128007,9.67
128008,9.08
128009,13.44
128010,11.24
128011,14.99
128012,7.43
128013,8.61
128014,9.06
128015,8.89
128016,10.29
128017,11.21
128018,11.34
128019,9.34
128020,13.96
128021,10.15
128022,8.58
128023,9.56
128024,9.92
128025,9.04
128026,7.31
128027,8.24
128028,7.63
128029,10.19
128030,7.12
128031,10.29
128032,14.23
128033,9.42
128034,13.0
128035,11.16
128036,8.78
128037,3.9
128038,12.02
128039,15.89
128040,9.55
128041,9.03
128042,11.59
128043,9.17
128044,7.19
128045,9.25
128046,4.88
128047,7.25
128048,10.58
128049,11.3
128050,10.62
128051,9.06
128052,6.95
128053,10.82
128054,9.59
128055,9.31
128056,9.1
128057,7.46
128058,10.58
128059,7.65
128060,8.62
128061,9.1
128062,7.28
128063,9.42
128064,12.88
128065,13.08
128066,8.52
128067,10.72
128068,15.4
128069,9.72
128070,10.99
128071,8.55
128072,9.91
128073,10.06
128074,7.73
128075,11.1
128076,8.61
128077,9.7
128078,9.39
128079,7.43
128080,7.56
128081,7.53
128082,6.56
128083,10.05
128084,9.05
128085,7.94
128086,11.86
128087,6.83
128088,6.75
128089,14.5
128090,10.92
128091,4.72
128092,15.66
128093,13.27
128094,9.19
128095,13.72
128096,6.06
128097,10.84
128098,6.97
128099,6.57
128100,12.96
128101,7.79
128102,12.2
128103,6.56
128104,7.07
128105,10.16
128106,9.35
128107,7.63
128108,7.18
128109,4.3
128110,11.57
128111,10.21
128112,9.76
128113,9.27
128114,7.34
128115,9.92
128116,9.06
128117,7.92
128118,12.88
128119,7.12
128120,5.52
128121,9.04
128122,11.33
128123,6.71
128124,13.74
128125,10.73
128126,10.83
128127,12.14
128128,7.33
128129,11.44
128130,5.28
128131,12.46
128132,10.42
128133,14.75
128134,12.0
128135,6.29
128136,6.84
128137,12.64
128138,6.81
128139,8.25
128140,8.5
128141,9.28
128142,8.53
128143,9.2
128144,8.7
128145,9.21
128146,16.47
128147,8.84
128148,7.92
128149,6.6
128150,9.86
128151,10.37
128152,9.97
128153,12.07
128154,10.5
128155,7.69
128156,8.95
128157,3.58
128158,14.41
128159,6.37
128160,5.33
128161,11.94
128162,9.2
128163,10.25
128164,10.04
128165,9.76
128166,4.17
128167,7.42
128168,12.64
128169,9.11
128170,9.77
128171,9.34
128172,10.35
128173,9.39
128174,8.27
128175,6.95
128176,6.53
128177,10.95
128178,7.66
128179,12.03
128180,16.08
128181,10.57
128182,8.5
128183,9.35
128184,13.9
128185,15.42
128186,11.57
128187,8.39
128188,11.53
128189,13.08
128190,9.22
128191,8.57
128192,9.41
128193,7.66
128194,6.89
128195,6.7
128196,9.2
128197,8.53
128198,6.22
128199,9.59
128200,17.07
128201,8.96
128202,9.24
128203,9.18
128204,8.31
128205,11.83
128206,11.32
128207,9.95
128208,12.86
128209,9.96
128210,9.19
128211,7.42
128212,11.54
128213,8.24
128214,7.24
128215,5.15
128216,7.8
128217,12.2
128218,6.67
128219,14.78
128220,11.06
128221,11.71
128222,7.84
128223,6.66
128224,12.05
128225,9.17
128226,14.95
128227,6.93
128228,9.24
128229,10.56
128230,9.5
128231,7.03
128232,6.22
128233,11.35
128234,9.84
128235,11.43
128236,12.87
128237,11.35
128238,9.99
128239,14.08
128240,9.97
128241,8.52
128242,6.36
128243,11.35
128244,8.71
128245,7.61
128246,9.66
128247,8.29
128248,7.4
128249,11.12
128250,10.86
128251,9.21
128252,9.43
128253,8.16
128254,12.3
128255,16.3
128256,10.0
128257,7.02
128258,9.85
128259,6.64
128260,12.24
128261,11.88
128262,10.47
128263,10.25
128264,6.41
128265,10.13
128266,6.47
128267,8.73
128268,8.74
128269,11.98
128270,11.67
128271,10.78
128272,11.57
128273,7.28
128274,9.78
128275,10.14
128276,7.55
128277,9.76
128278,7.88
128279,7.12
128280,16.66
128281,11.37
128282,11.0
128283,14.57
128284,4.3
128285,4.46
128286,9.48
128287,8.04
128288,6.52
128289,10.42
128290,10.67
128291,12.15
128292,14.27
128293,12.67
128294,8.57
128295,11.36
128296,12.64
128297,13.66
128298,9.98
128299,9.66
128300,9.97
128301,11.81
128302,7.62
128303,7.31
128304,7.56
128305,7.67
128306,10.84
128307,14.32
128308,11.46
128309,10.09
128310,11.04
128311,9.98
128312,7.83
128313,8.38
128314,12.53
128315,7.51
128316,16.5
128317,11.77
128318,9.8
128319,9.99
128320,10.51
128321,8.3
128322,9.31
128323,16.73
128324,6.67
128325,8.15
128326,14.33
128327,9.79
128328,9.93
128329,6.18
128330,7.24
128331,12.21
128332,5.8
128333,15.44
128334,7.39
128335,8.79
128336,8.37
128337,10.28
128338,8.3
128339,7.36
128340,10.28
128341,7.29
128342,8.64
128343,8.83
128344,8.6
128345,14.62
128346,7.99
128347,9.36
128348,8.57
128349,7.62
128350,11.42
128351,6.92
128352,11.11
128353,8.29
128354,5.33
128355,10.86
128356,7.32
128357,5.88
128358,8.07
128359,8.64
128360,10.47
128361,12.6
128362,9.61
128363,7.28
128364,9.67
128365,8.89
128366,8.55
128367,9.62
128368,9.49
128369,13.5
128370,13.11
128371,10.48
128372,11.05
128373,14.3
128374,10.89
128375,8.98
128376,17.46
128377,11.06
128378,6.89
128379,8.32
128380,7.18
128381,11.98
128382,4.36
128383,9.5
128384,12.8
128385,4.67
128386,8.43
128387,6.59
128388,10.22
128389,10.12
128390,7.2
128391,11.19
128392,5.39
128393,5.58
128394,9.35
128395,11.73
128396,12.58
128397,16.27
128398,7.27
128399,12.68
128400,9.17
128401,7.57
128402,8.56
128403,7.82
128404,6.85
128405,8.41
128406,14.16
128407,12.06
128408,10.26
128409,17.79
128410,4.68
128411,7.75
128412,10.47
128413,7.14
128414,6.48
128415,8.44
128416,10.16
128417,12.36
128418,8.61
128419,11.38
128420,5.72
128421,10.99
128422,10.96
128423,8.08
128424,8.67
128425,9.98
128426,10.22
128427,7.67
128428,12.07
128429,10.47
128430,7.84
128431,12.55
128432,9.54
128433,7.77
128434,7.18
128435,7.54
128436,13.7
128437,11.18
128438,10.53
128439,10.74
128440,8.08
128441,14.18
128442,10.7
128443,18.18
128444,6.13
128445,7.58
128446,11.14
128447,4.3
128448,13.1
128449,11.19
128450,8.43
128451,9.62
128452,12.24
128453,10.83
128454,7.58
128455,8.15
128456,11.8
128457,6.16
128458,7.32
128459,7.78
128460,7.39
128461,13.13
128462,9.64
128463,8.78
128464,5.67
128465,9.54
128466,11.2
128467,7.72
128468,10.62
128469,10.7
128470,10.52
128471,5.85
128472,9.51
128473,9.37
128474,14.24
128475,7.99
128476,9.61
128477,15.86
128478,9.2
128479,9.26
128480,9.42
128481,7.78
128482,9.32
128483,11.68
128484,5.01
128485,7.19
128486,8.68
128487,8.91
128488,11.45
128489,13.44
128490,16.9
128491,8.81
128492,13.88
128493,11.21
128494,11.98
128495,8.44
128496,11.52
128497,9.76
128498,6.02
128499,15.0
128500,8.42
128501,7.88
128502,4.83
128503,12.42
128504,8.75
128505,5.72
128506,9.93
128507,10.23
128508,12.8
128509,7.21
128510,5.99
128511,14.46
128512,9.07
128513,12.03
128514,10.25
128515,13.83
128516,9.36
128517,8.54
128518,14.2
128519,8.84
128520,10.21
128521,5.48
128522,5.54
128523,10.73
128524,7.31
128525,8.14
128526,9.18
128527,6.12
128528,9.15
128529,13.82
128530,9.09
128531,8.66
128532,8.31
128533,9.27
128534,10.18
128535,12.12
128536,11.69
128537,7.36
128538,13.39
128539,8.12
128540,7.58
128541,9.28
128542,8.97
128543,11.12
128544,9.9
128545,5.82
128546,7.86
128547,9.41
128548,9.0
128549,9.84
128550,8.56
128551,6.69
128552,6.82
128553,10.47
128554,10.39
128555,12.9
128556,10.45
128557,5.33
128558,7.23
128559,10.44
128560,11.06
128561,8.75
128562,4.88
128563,8.91
128564,18.18
128565,9.94
128566,6.98
128567,7.18
128568,8.83
128569,4.11
128570,9.26
128571,15.6
128572,9.41
128573,14.83
128574,10.71
128575,7.85
128576,9.06
128577,14.27
128578,6.44
128579,9.22
128580,11.66
128581,8.84
128582,4.33
128583,17.99
128584,7.58
128585,11.11
128586,9.41
128587,7.49
128588,8.45
128589,8.89
128590,10.38
128591,9.2
128592,10.77
128593,8.46
128594,8.16
128595,12.92
128596,7.69
128597,6.69
128598,6.85
128599,9.09
128600,7.17
128601,9.8
128602,9.67
128603,11.47
128604,8.7
128605,11.36
128606,4.64
128607,7.49
128608,10.7
128609,8.94
128610,8.82
128611,10.67
128612,9.16
128613,9.57
128614,6.81
128615,8.75
128616,9.79
128617,6.2
128618,12.21
128619,9.64
128620,12.37
128621,12.15
128622,9.52
128623,11.03
128624,6.7
128625,10.42
128626,8.35
128627,8.92
128628,10.65
128629,9.68
128630,10.18
128631,6.82
128632,10.17
128633,8.28
128634,11.99
128635,10.89
128636,8.97
128637,11.45
128638,7.65
128639,9.9
128640,9.42
128641,13.23
128642,17.54
128643,9.69
128644,7.72
128645,8.11
128646,18.13
128647,7.96
128648,13.6
128649,9.39
128650,10.97
128651,6.37
128652,13.33
128653,8.11
128654,11.16
128655,8.46
128656,4.67
128657,7.31
128658,9.46
128659,11.59
128660,10.98
128661,6.79
128662,16.56
128663,7.94
128664,8.95
128665,10.42
128666,18.47
128667,4.63
128668,17.25
128669,14.38
128670,8.32
128671,10.3
128672,9.54
128673,7.24
128674,8.73
128675,10.65
128676,19.85
128677,8.7
128678,15.32
128679,8.67
128680,11.51
128681,9.34
128682,7.42
128683,9.03
128684,8.02
128685,10.52
128686,10.4
128687,12.06
128688,9.2
128689,10.54
128690,4.76
128691,13.48
128692,10.4
128693,9.54
128694,8.91
128695,7.62
128696,15.09
128697,7.22
128698,11.17
128699,4.49
128700,4.6
128701,10.68
128702,13.29
128703,10.3
128704,4.59
128705,15.23
128706,7.39
128707,4.75
128708,12.54
128709,7.24
128710,10.71
128711,11.38
128712,6.31
128713,4.44
128714,7.82
128715,9.73
128716,9.26
128717,16.64
128718,12.39
128719,11.14
128720,18.74
128721,9.51
128722,8.05
128723,5.77
128724,10.81
128725,7.49
128726,7.37
128727,10.58
128728,14.6
128729,8.02
128730,8.05
128731,10.46
128732,7.89
128733,9.38
128734,7.55
128735,10.96
128736,10.69
128737,6.73
128738,4.64
128739,10.71
128740,8.54
128741,6.37
128742,14.64
128743,8.42
128744,9.22
128745,15.42
128746,15.01
128747,12.2
128748,7.47
128749,9.44
128750,8.41
128751,8.06
128752,14.16
128753,4.89
128754,9.59
128755,5.95
128756,14.03
128757,7.72
128758,8.42
128759,9.42
128760,6.94
128761,10.46
128762,6.82
128763,10.92
128764,7.79
128765,7.42
128766,10.15
128767,6.41
128768,11.17
128769,12.55
128770,15.46
128771,9.05
128772,11.46
128773,8.12
128774,9.98
128775,10.25
128776,9.63
128777,6.8
128778,8.28
128779,9.82
128780,9.63
128781,12.19
128782,12.28
128783,6.1
128784,7.57
128785,7.71
128786,12.1
128787,11.03
128788,8.69
128789,7.08
128790,10.08
128791,11.06
128792,11.23
128793,8.51
128794,8.9
128795,9.21
128796,9.01
128797,11.18
128798,9.48
128799,8.99
128800,9.57
128801,11.71
128802,8.7
128803,4.63
128804,10.78
128805,8.89
128806,8.84
128807,9.34
128808,10.23
128809,7.06
128810,9.6
128811,12.42
128812,12.02
128813,5.71
128814,10.01
128815,9.88
128816,14.04
128817,8.73
128818,9.72
128819,8.87
128820,9.01
128821,11.61
128822,10.06
128823,10.42
128824,12.57
128825,8.48
128826,9.24
128827,14.6
128828,9.36
128829,12.86
128830,18.53
128831,5.7
128832,10.4
128833,9.3
128834,9.56
128835,11.44
128836,16.63
128837,7.33
128838,7.49
128839,11.51
128840,4.63
128841,8.52
128842,6.75
128843,12.54
128844,9.12
128845,7.42
128846,6.64
128847,6.09
128848,10.09
128849,11.04
128850,6.13
128851,4.28
128852,7.81
128853,14.78
128854,11.41
128855,11.69
128856,10.88
128857,9.02
128858,12.1
128859,10.81
128860,12.68
128861,11.56
128862,9.44
128863,10.14
128864,5.63
128865,8.5
128866,9.39
128867,11.39
128868,9.42
128869,5.9
128870,7.71
128871,8.72
128872,12.31
128873,7.25
128874,9.01
128875,10.28
128876,4.91
128877,9.32
128878,9.09
128879,6.6
128880,10.72
128881,13.2
128882,9.01
128883,6.51
128884,11.0
128885,11.8
128886,6.64
128887,8.8
128888,9.42
128889,7.03
128890,13.24
128891,7.63
128892,4.81
128893,9.07
128894,10.84
128895,8.91
128896,11.49
128897,8.03
128898,14.34
128899,13.35
128900,7.85
128901,6.34
128902,9.41
128903,9.33
128904,8.14
128905,6.14
128906,12.4
128907,13.51
128908,12.02
128909,7.26
128910,8.55
128911,10.37
128912,13.7
128913,11.32
128914,7.98
128915,8.92
128916,9.03
128917,11.7
128918,10.63
128919,18.01
128920,9.0
128921,14.08
128922,9.14
128923,8.33
128924,10.07
128925,10.48
128926,8.14
128927,5.71
128928,10.49
128929,13.04
128930,10.24
128931,11.71
128932,14.78
128933,4.14
128934,14.04
128935,10.74
128936,8.56
128937,6.95
128938,6.87
128939,5.07
128940,10.04
128941,9.06
128942,7.89
128943,4.82
128944,7.57
128945,5.89
128946,10.78
128947,9.01
128948,8.91
128949,8.36
128950,11.83
128951,12.04
128952,11.36
128953,10.98
128954,8.32
128955,8.59
128956,18.64
128957,9.23
128958,7.52
128959,10.23
128960,11.28
128961,11.98
128962,10.3
128963,7.5
128964,11.53
128965,6.85
128966,4.92
128967,9.14
128968,8.62
128969,9.46
128970,9.36
128971,9.41
128972,12.37
128973,9.68
128974,10.85
128975,8.11
128976,12.61
128977,6.04
128978,5.91
128979,10.75
128980,14.47
128981,13.08
128982,10.7
128983,10.9
128984,9.83
128985,9.3
128986,8.74
128987,10.31
128988,7.97
128989,9.47
128990,12.63
128991,8.14
128992,11.94
128993,12.43
128994,12.69
128995,8.6
128996,6.1
128997,8.77
128998,8.45
128999,8.88
129000,8.9
129001,8.83
129002,8.27
129003,6.74
129004,9.9
129005,5.65
129006,8.63
129007,6.61
129008,13.35
129009,11.46
129010,5.35
129011,16.76
129012,7.72
129013,7.39
129014,11.89
129015,10.99
129016,14.47
129017,10.38
129018,9.14
129019,15.84
129020,11.55
129021,11.42
129022,4.99
129023,9.53
129024,11.04
129025,7.06
129026,8.18
129027,10.49
129028,9.84
129029,6.95
129030,6.11
129031,9.4
129032,4.85
129033,5.92
129034,8.16
129035,7.46
129036,6.55
129037,7.99
129038,15.27
129039,5.92
129040,7.86
129041,11.33
129042,12.44
129043,8.09
129044,10.95
129045,9.44
129046,9.78
129047,17.36
129048,9.32
129049,13.9
129050,7.08
129051,8.95
129052,4.44
129053,13.04
129054,10.52
129055,13.4
129056,7.18
129057,14.04
129058,7.22
129059,6.08
129060,12.42
129061,10.78
129062,11.36
129063,7.71
129064,9.84
129065,7.18
129066,10.71
129067,9.02
129068,9.08
129069,6.46
129070,6.78
129071,7.09
129072,8.85
129073,8.56
129074,10.46
129075,5.02
129076,13.89
129077,7.47
129078,9.04
129079,14.61
129080,7.23
129081,11.03
129082,4.55
129083,11.77
129084,10.2
129085,9.59
129086,6.92
129087,9.87
129088,9.8
129089,9.21
129090,9.92
129091,6.67
129092,11.34
129093,16.15
129094,9.39
129095,11.66
129096,10.3
129097,9.39
129098,9.62
129099,12.68
129100,9.4
129101,10.37
129102,9.22
129103,6.62
129104,9.7
129105,6.94
129106,6.88
129107,6.11
129108,8.74
129109,12.99
129110,6.04
129111,9.01
129112,9.8
129113,7.2
129114,9.77
129115,9.04
129116,16.51
129117,9.82
129118,11.14
129119,11.35
129120,8.52
129121,11.18
129122,7.9
129123,15.93
129124,9.45
129125,8.52
129126,11.91
129127,8.79
129128,9.01
129129,9.93
129130,11.86
129131,9.37
129132,6.92
129133,9.99
129134,16.8
129135,10.22
129136,10.9
129137,8.27
129138,6.55
129139,9.68
129140,8.23
129141,12.04
129142,9.64
129143,13.29
129144,13.08
129145,9.5
129146,9.54
129147,6.73
129148,9.87
129149,9.52
129150,18.71
129151,10.98
129152,10.07
129153,6.07
129154,11.28
129155,10.6
129156,10.6
129157,7.57
129158,6.22
129159,11.53
129160,16.83
129161,7.65
129162,6.99
129163,9.8
129164,10.02
129165,9.26
129166,8.5
129167,9.94
129168,6.17
129169,10.44
129170,8.87
129171,10.09
129172,9.68
129173,12.4
129174,11.19
129175,9.54
129176,9.36
129177,8.59
129178,10.65
129179,10.73
129180,8.91
129181,10.72
129182,9.02
129183,10.03
129184,7.4
129185,9.14
129186,12.62
129187,14.7
129188,7.65
129189,9.37
129190,9.87
129191,11.33
129192,8.9
129193,8.56
129194,7.83
129195,10.56
129196,10.65
129197,9.42
129198,9.19
129199,10.04
129200,13.11
129201,7.79
129202,7.19
129203,7.01
129204,10.63
129205,12.17
129206,8.13
129207,16.75
129208,12.23
129209,9.51
129210,7.74
129211,15.17
129212,11.41
129213,7.53
129214,8.76
129215,6.95
129216,15.49
129217,9.33
129218,8.85
129219,8.88
129220,16.62
129221,8.4
129222,7.16
129223,6.99
129224,8.8
129225,8.33
129226,5.67
129227,7.68
129228,11.11
129229,7.05
129230,7.85
129231,9.74
129232,10.0
129233,10.73
129234,8.22
129235,16.13
129236,11.85
129237,13.71
129238,11.96
129239,9.73
129240,7.63
129241,12.38
129242,10.5
129243,7.13
129244,8.25
129245,9.11
129246,12.22
129247,9.05
129248,6.66
129249,7.04
129250,7.37
129251,19.85
129252,13.25
129253,10.45
129254,7.4
129255,8.88
129256,13.56
129257,12.64
129258,8.72
129259,9.82
129260,9.86
129261,12.92
129262,12.58
129263,7.79
129264,3.93
129265,6.18
129266,10.2
129267,7.34
129268,10.61
129269,5.6
129270,10.13
129271,9.76
129272,9.01
129273,9.99
129274,6.37
